id,date_time,date_time_of_next_variable_1,hours_until_next_1,date_time_of_next_variable_2,hours_until_next_2,score,ScoreCategory,filter_$,accesscomplexity,confidentialityimpact,integrityimpact,availabilityimpact
CVE-2009-2507,10/14/2009 6:30:01,10/14/2009 6:30:01,0,10/14/2009 6:30:01,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2518,10/14/2009 6:30:01,10/14/2009 6:30:01,0,10/14/2009 6:30:01,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2525,10/14/2009 6:30:01,10/14/2009 6:30:01,0,10/14/2009 6:30:01,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2527,10/14/2009 6:30:01,10/14/2009 6:30:01,0,10/14/2009 6:30:01,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2528,10/14/2009 6:30:01,10/14/2009 6:30:01,0,10/14/2009 6:30:01,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2529,10/14/2009 6:30:01,10/14/2009 6:30:01,0,10/14/2009 6:30:01,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2530,10/14/2009 6:30:01,10/14/2009 6:30:01,0,10/14/2009 6:30:01,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2531,10/14/2009 6:30:01,10/14/2009 6:30:01,0,10/14/2009 6:30:01,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3699,10/15/2009 6:30:01,10/16/2009 12:30:00,29.9997222222222,10/16/2009 12:30:00,0,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3709,10/16/2009 12:30:00,10/16/2009 12:30:00,0,10/16/2009 12:30:01,.000277777777777778,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3710,10/16/2009 12:30:00,10/16/2009 12:30:01,.000277777777777778,10/16/2009 12:30:01,0,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3708,10/16/2009 12:30:00,10/16/2009 12:30:00,0,10/16/2009 12:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3711,10/16/2009 12:30:01,10/16/2009 12:30:01,0,10/19/2009 16:00:00,75.4997222222222,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3717,10/16/2009 12:30:01,10/19/2009 16:00:00,75.4997222222222,10/19/2009 16:00:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2970,10/19/2009 16:00:00,10/19/2009 16:00:00,0,10/19/2009 18:30:00,2.5,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3546,10/19/2009 16:00:00,10/19/2009 18:30:00,2.5,10/19/2009 18:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3460,10/19/2009 18:30:00,10/19/2009 18:30:00,0,10/21/2009 13:30:00,43,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3461,10/19/2009 18:30:00,10/21/2009 13:30:00,43,10/21/2009 13:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2980,10/19/2009 18:30:00,10/19/2009 18:30:00,0,10/19/2009 18:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2981,10/19/2009 18:30:00,10/19/2009 18:30:00,0,10/19/2009 18:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2982,10/19/2009 18:30:00,10/19/2009 18:30:00,0,10/19/2009 18:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2983,10/19/2009 18:30:00,10/19/2009 18:30:00,0,10/19/2009 18:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2984,10/19/2009 18:30:00,10/19/2009 18:30:00,0,10/19/2009 18:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2985,10/19/2009 18:30:00,10/19/2009 18:30:00,0,10/19/2009 18:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2986,10/19/2009 18:30:00,10/19/2009 18:30:00,0,10/19/2009 18:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2989,10/19/2009 18:30:00,10/19/2009 18:30:00,0,10/19/2009 18:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2990,10/19/2009 18:30:00,10/19/2009 18:30:00,0,10/19/2009 18:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2991,10/19/2009 18:30:00,10/19/2009 18:30:00,0,10/19/2009 18:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2993,10/19/2009 18:30:00,10/19/2009 18:30:00,0,10/19/2009 18:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2994,10/19/2009 18:30:00,10/19/2009 18:30:00,0,10/19/2009 18:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2996,10/19/2009 18:30:00,10/19/2009 18:30:00,0,10/19/2009 18:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2997,10/19/2009 18:30:00,10/19/2009 18:30:00,0,10/19/2009 18:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2998,10/19/2009 18:30:00,10/19/2009 18:30:00,0,10/19/2009 18:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3458,10/19/2009 18:30:00,10/19/2009 18:30:00,0,10/19/2009 18:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3607,10/21/2009 13:30:00,10/21/2009 13:30:00,0,10/22/2009 12:00:00,22.5,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3608,10/21/2009 13:30:00,10/22/2009 12:00:00,22.5,10/22/2009 12:00:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3603,10/21/2009 13:30:00,10/21/2009 13:30:00,0,10/21/2009 13:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3604,10/21/2009 13:30:00,10/21/2009 13:30:00,0,10/21/2009 13:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3606,10/21/2009 13:30:00,10/21/2009 13:30:00,0,10/21/2009 13:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2008-3684,10/22/2009 12:00:00,10/22/2009 12:00:00,0,10/22/2009 14:30:00,2.5,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2008-3685,10/22/2009 12:00:00,10/22/2009 14:30:00,2.5,10/22/2009 14:30:00,0,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3403,10/22/2009 14:30:00,10/23/2009 14:30:00,24,10/26/2009 13:30:00,71,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-1992,10/22/2009 14:30:00,10/22/2009 14:30:00,0,10/23/2009 14:30:00,24,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-1979,10/22/2009 14:30:00,10/22/2009 14:30:00,0,10/22/2009 14:30:00,0,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-1985,10/22/2009 14:30:00,10/22/2009 14:30:00,0,10/22/2009 14:30:00,0,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2281,10/23/2009 14:30:00,10/26/2009 13:30:00,71,10/27/2009 12:30:00,23,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3790,10/26/2009 13:30:00,10/27/2009 12:30:00,23,10/27/2009 12:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3811,10/27/2009 12:30:00,10/27/2009 12:30:00,0,10/28/2009 6:30:00,18,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3812,10/27/2009 12:30:00,10/28/2009 6:30:00,18,10/28/2009 6:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3807,10/27/2009 12:30:00,10/27/2009 12:30:00,0,10/27/2009 12:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3808,10/27/2009 12:30:00,10/27/2009 12:30:00,0,10/27/2009 12:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3810,10/27/2009 12:30:00,10/27/2009 12:30:00,0,10/27/2009 12:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3818,10/28/2009 6:30:00,10/28/2009 6:30:00,0,10/29/2009 10:30:00,28,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3819,10/28/2009 6:30:00,10/29/2009 10:30:00,28,10/29/2009 10:30:00,0,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3373,10/29/2009 10:30:00,10/29/2009 10:30:00,0,10/29/2009 10:30:01,.000277777777777778,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3376,10/29/2009 10:30:00,10/29/2009 10:30:01,.000277777777777778,10/29/2009 10:30:01,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3371,10/29/2009 10:30:00,10/29/2009 10:30:00,0,10/29/2009 10:30:00,0,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3372,10/29/2009 10:30:00,10/29/2009 10:30:00,0,10/29/2009 10:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3382,10/29/2009 10:30:01,10/29/2009 10:30:01,0,10/30/2009 16:30:00,29.9997222222222,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3383,10/29/2009 10:30:01,10/30/2009 16:30:00,29.9997222222222,10/30/2009 16:30:00,0,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3377,10/29/2009 10:30:01,10/29/2009 10:30:01,0,10/29/2009 10:30:01,0,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3378,10/29/2009 10:30:01,10/29/2009 10:30:01,0,10/29/2009 10:30:01,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3379,10/29/2009 10:30:01,10/29/2009 10:30:01,0,10/29/2009 10:30:01,0,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3380,10/29/2009 10:30:01,10/29/2009 10:30:01,0,10/29/2009 10:30:01,0,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3381,10/29/2009 10:30:01,10/29/2009 10:30:01,0,10/29/2009 10:30:01,0,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3829,10/30/2009 16:30:00,10/30/2009 16:30:00,0,11/2/2009 10:30:00,66,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3831,10/30/2009 16:30:00,11/2/2009 10:30:00,66,11/2/2009 10:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3837,11/2/2009 10:30:00,11/2/2009 10:30:00,0,11/3/2009 11:30:10,25.0027777777778,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3838,11/2/2009 10:30:00,11/3/2009 11:30:10,25.0027777777778,11/4/2009 10:30:00,22.9972222222222,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3031,11/3/2009 11:30:10,11/4/2009 10:30:00,22.9972222222222,11/4/2009 10:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3855,11/4/2009 10:30:00,11/4/2009 12:30:00,2,11/5/2009 11:30:00,23,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3854,11/4/2009 10:30:00,11/4/2009 10:30:00,0,11/4/2009 12:30:00,2,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-0306,11/4/2009 10:30:00,11/4/2009 10:30:00,0,11/4/2009 10:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3463,11/4/2009 10:30:00,11/4/2009 10:30:00,0,11/4/2009 10:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3464,11/4/2009 10:30:00,11/4/2009 10:30:00,0,11/4/2009 10:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3465,11/4/2009 10:30:00,11/4/2009 10:30:00,0,11/4/2009 10:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3466,11/4/2009 10:30:00,11/4/2009 10:30:00,0,11/4/2009 10:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3853,11/4/2009 10:30:00,11/4/2009 10:30:00,0,11/4/2009 10:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3859,11/4/2009 12:30:00,11/5/2009 11:30:00,23,11/5/2009 11:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3874,11/5/2009 11:30:00,11/5/2009 11:30:00,0,11/6/2009 10:30:00,23,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3878,11/5/2009 11:30:00,11/6/2009 10:30:00,23,11/6/2009 10:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3865,11/5/2009 11:30:00,11/5/2009 11:30:00,0,11/5/2009 11:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3866,11/5/2009 11:30:00,11/5/2009 11:30:00,0,11/5/2009 11:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3867,11/5/2009 11:30:00,11/5/2009 11:30:00,0,11/5/2009 11:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3868,11/5/2009 11:30:00,11/5/2009 11:30:00,0,11/5/2009 11:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3869,11/5/2009 11:30:00,11/5/2009 11:30:00,0,11/5/2009 11:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3871,11/5/2009 11:30:00,11/5/2009 11:30:00,0,11/5/2009 11:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3872,11/5/2009 11:30:00,11/5/2009 11:30:00,0,11/5/2009 11:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3873,11/5/2009 11:30:00,11/5/2009 11:30:00,0,11/5/2009 11:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2685,11/6/2009 10:30:00,11/6/2009 10:30:00,0,11/9/2009 21:30:00,83,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3850,11/6/2009 10:30:00,11/9/2009 21:30:00,83,11/10/2009 14:30:01,17.0002777777778,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3924,11/9/2009 21:30:00,11/10/2009 14:30:01,17.0002777777778,11/10/2009 14:30:01,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2819,11/10/2009 14:30:01,11/10/2009 14:30:01,0,11/11/2009 14:30:00,23.9997222222222,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3930,11/10/2009 14:30:01,11/11/2009 14:30:00,23.9997222222222,11/11/2009 14:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3129,11/11/2009 14:30:00,11/11/2009 14:30:00,0,11/11/2009 15:30:00,1,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3135,11/11/2009 14:30:00,11/11/2009 15:30:00,1,11/11/2009 15:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2512,11/11/2009 14:30:00,11/11/2009 14:30:00,0,11/11/2009 14:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2514,11/11/2009 14:30:00,11/11/2009 14:30:00,0,11/11/2009 14:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-2523,11/11/2009 14:30:00,11/11/2009 14:30:00,0,11/11/2009 14:30:00,0,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3127,11/11/2009 14:30:00,11/11/2009 14:30:00,0,11/11/2009 14:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3128,11/11/2009 14:30:00,11/11/2009 14:30:00,0,11/11/2009 14:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3133,11/11/2009 15:30:00,11/11/2009 15:30:00,0,11/12/2009 12:54:58,21.4161111111111,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3134,11/11/2009 15:30:00,11/12/2009 12:54:58,21.4161111111111,11/12/2009 12:54:58,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3130,11/11/2009 15:30:00,11/11/2009 15:30:00,0,11/11/2009 15:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3131,11/11/2009 15:30:00,11/11/2009 15:30:00,0,11/11/2009 15:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3132,11/11/2009 15:30:00,11/11/2009 15:30:00,0,11/11/2009 15:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3932,11/12/2009 12:54:58,11/12/2009 12:54:58,0,11/13/2009 10:30:00,21.5838888888889,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3935,11/12/2009 12:54:58,11/13/2009 10:30:00,21.5838888888889,11/13/2009 10:30:00,0,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3931,11/12/2009 12:54:58,11/12/2009 12:54:58,0,11/12/2009 12:54:58,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-1570,11/13/2009 10:30:00,11/13/2009 10:30:00,0,11/16/2009 15:30:00,77,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3384,11/13/2009 10:30:00,11/16/2009 15:30:00,77,11/17/2009 13:30:00,22,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3947,11/16/2009 15:30:00,11/17/2009 13:30:00,22,11/18/2009 18:30:00,29,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3841,11/17/2009 13:30:00,11/18/2009 18:30:00,29,11/18/2009 18:30:00,0,9,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3976,11/18/2009 18:30:00,11/18/2009 19:30:00,1,11/20/2009 6:30:00,35,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3969,11/18/2009 18:30:00,11/18/2009 18:30:00,0,11/18/2009 19:30:00,1,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3909,11/18/2009 19:30:00,11/20/2009 6:30:00,35,11/20/2009 12:30:00,6,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4006,11/20/2009 6:30:00,11/20/2009 12:30:00,6,11/23/2009 19:30:00,79,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3842,11/20/2009 12:30:00,11/23/2009 19:30:00,79,11/24/2009 12:30:00,17,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3843,11/23/2009 19:30:00,11/24/2009 12:30:00,17,11/24/2009 12:30:00,0,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4072,11/24/2009 12:30:00,11/25/2009 11:30:00,23,11/29/2009 8:07:35,92.6263888888889,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3578,11/24/2009 12:30:00,11/24/2009 12:30:00,0,11/25/2009 11:30:00,23,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3576,11/24/2009 12:30:00,11/24/2009 12:30:00,0,11/24/2009 12:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3577,11/24/2009 12:30:00,11/24/2009 12:30:00,0,11/24/2009 12:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3033,11/25/2009 11:30:00,11/29/2009 8:07:35,92.6263888888889,11/29/2009 8:07:35,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4024,11/29/2009 8:07:35,11/29/2009 8:07:35,0,11/29/2009 8:08:29,.015,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4025,11/29/2009 8:07:35,11/29/2009 8:08:29,.015,11/29/2009 8:08:29,0,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4103,11/29/2009 8:08:29,11/29/2009 8:08:29,0,11/30/2009 16:30:00,32.3586111111111,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4107,11/29/2009 8:08:29,11/30/2009 16:30:00,32.3586111111111,11/30/2009 19:30:00,3,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4097,11/29/2009 8:08:29,11/29/2009 8:08:29,0,11/29/2009 8:08:29,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4100,11/29/2009 8:08:29,11/29/2009 8:08:29,0,11/29/2009 8:08:29,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4101,11/29/2009 8:08:29,11/29/2009 8:08:29,0,11/29/2009 8:08:29,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4102,11/29/2009 8:08:29,11/29/2009 8:08:29,0,11/29/2009 8:08:29,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4112,11/30/2009 16:30:00,11/30/2009 19:30:00,3,12/2/2009 6:30:00,35,9,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4117,11/30/2009 19:30:00,12/2/2009 6:30:00,35,12/2/2009 14:30:00,8,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3672,12/2/2009 6:30:00,12/2/2009 14:30:00,8,12/3/2009 12:30:00,22,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4127,12/2/2009 14:30:00,12/3/2009 12:30:00,22,12/3/2009 12:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-1567,12/3/2009 12:30:00,12/3/2009 12:30:01,.000277777777777778,12/3/2009 12:30:02,.000277777777777778,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-0895,12/3/2009 12:30:00,12/3/2009 12:30:00,0,12/3/2009 12:30:01,.000277777777777778,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4186,12/3/2009 12:30:01,12/3/2009 12:30:02,.000277777777777778,12/3/2009 12:30:02,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4189,12/3/2009 12:30:02,12/3/2009 13:30:00,.999444444444444,12/4/2009 6:30:00,17,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4188,12/3/2009 12:30:02,12/3/2009 12:30:02,0,12/3/2009 13:30:00,.999444444444444,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-1566,12/3/2009 13:30:00,12/4/2009 6:30:00,17,12/4/2009 14:30:00,8,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4195,12/4/2009 6:30:00,12/4/2009 14:30:00,8,12/4/2009 14:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4201,12/4/2009 14:30:00,12/4/2009 17:30:00,3,12/7/2009 12:30:00,67,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4148,12/4/2009 14:30:00,12/4/2009 14:30:00,0,12/4/2009 17:30:00,3,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4211,12/4/2009 17:30:00,12/7/2009 12:30:00,67,12/7/2009 12:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4216,12/7/2009 12:30:00,12/7/2009 12:30:00,0,12/8/2009 12:30:00,24,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4219,12/7/2009 12:30:00,12/8/2009 12:30:00,24,12/8/2009 13:30:00,1,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3994,12/8/2009 12:30:00,12/8/2009 13:30:00,1,12/8/2009 18:30:00,5,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4225,12/8/2009 13:30:00,12/8/2009 18:30:00,5,12/8/2009 18:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-1569,12/8/2009 18:30:00,12/8/2009 18:30:00,0,12/9/2009 13:30:00,19,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3844,12/8/2009 18:30:00,12/9/2009 13:30:00,19,12/9/2009 13:30:00,0,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-1568,12/8/2009 18:30:00,12/8/2009 18:30:00,0,12/8/2009 18:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3677,12/9/2009 13:30:00,12/9/2009 14:30:00,1,12/9/2009 19:30:00,5,10,4,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-3674,12/9/2009 13:30:00,12/9/2009 13:30:00,0,12/9/2009 14:30:00,1,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2009-0102,12/9/2009 13:30:00,12/9/2009 13:30:00,0,12/9/2009 13:30:00,0,9.3,4,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
