id,date_time,date_time_of_next_variable_1,hours_until_next_1,date_time_of_next_variable_2,hours_until_next_2,score,ScoreCategory,filter_$,accesscomplexity,confidentialityimpact,integrityimpact,availabilityimpact
CVE-2007-0066,1/8/2008 15:46:00,1/8/2008 15:46:00,0,1/8/2008 15:46:00,0,7.1,3,1,MEDIUM,NONE,NONE,COMPLETE
CVE-2007-5352,1/8/2008 15:46:00,1/8/2008 15:46:00,0,1/8/2008 19:46:00,4,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2007-5360,1/8/2008 15:46:00,1/8/2008 19:46:00,4,1/8/2008 19:46:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2007-5665,1/8/2008 19:46:00,1/8/2008 19:46:00,0,1/8/2008 19:46:00,0,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2007-5761,1/8/2008 19:46:00,1/8/2008 19:46:00,0,1/8/2008 19:46:00,0,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2008-0154,1/8/2008 19:46:00,1/8/2008 19:46:00,0,1/9/2008 16:46:00,21,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0157,1/8/2008 19:46:00,1/9/2008 16:46:00,21,1/9/2008 16:46:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2007-5616,1/9/2008 16:46:00,1/9/2008 16:46:00,0,1/9/2008 17:46:00,1,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2007-6601,1/9/2008 16:46:00,1/9/2008 17:46:00,1,1/9/2008 17:46:00,0,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2007-5762,1/9/2008 17:46:00,1/9/2008 17:46:00,0,1/9/2008 17:46:00,0,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2008-0185,1/9/2008 17:46:00,1/9/2008 17:46:00,0,1/9/2008 19:46:00,2,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0187,1/9/2008 17:46:00,1/9/2008 19:46:00,2,1/9/2008 19:46:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0127,1/9/2008 19:46:00,1/9/2008 19:46:00,0,1/10/2008 18:46:00,23,8.8,3,1,MEDIUM,NONE,COMPLETE,COMPLETE
CVE-2008-0194,1/9/2008 19:46:00,1/10/2008 18:46:00,23,1/10/2008 18:46:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0219,1/10/2008 18:46:00,1/10/2008 18:46:00,0,1/10/2008 18:46:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0220,1/10/2008 18:46:00,1/10/2008 18:46:00,0,1/10/2008 18:46:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0222,1/10/2008 18:46:00,1/10/2008 18:46:00,0,1/10/2008 18:46:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0224,1/10/2008 18:46:00,1/10/2008 18:46:00,0,1/10/2008 18:46:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0226,1/10/2008 18:46:00,1/10/2008 18:46:00,0,1/10/2008 19:46:00,1,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0227,1/10/2008 18:46:00,1/10/2008 19:46:00,1,1/10/2008 19:46:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0230,1/10/2008 19:46:00,1/10/2008 19:46:00,0,1/10/2008 19:46:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0231,1/10/2008 19:46:00,1/10/2008 19:46:00,0,1/10/2008 21:46:00,2,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0232,1/10/2008 19:46:00,1/10/2008 21:46:00,2,1/11/2008 16:46:00,19,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0233,1/10/2008 21:46:00,1/11/2008 16:46:00,19,1/11/2008 19:46:00,3,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0238,1/11/2008 16:46:00,1/11/2008 19:46:00,3,1/11/2008 21:46:00,2,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2007-6423,1/11/2008 19:46:00,1/11/2008 21:46:00,2,1/11/2008 21:46:00,0,7.8,3,1,LOW,NONE,NONE,COMPLETE
CVE-2008-0242,1/11/2008 21:46:00,1/11/2008 21:46:00,0,1/11/2008 21:46:00,0,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2008-0243,1/11/2008 21:46:00,1/11/2008 21:46:00,0,1/11/2008 21:46:00,0,7.8,3,1,LOW,NONE,NONE,COMPLETE
CVE-2008-0245,1/11/2008 21:46:00,1/11/2008 21:46:00,0,1/15/2008 15:00:00,89.2333333333333,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0252,1/11/2008 21:46:00,1/15/2008 15:00:00,89.2333333333333,1/15/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0173,1/15/2008 15:00:00,1/15/2008 15:00:00,0,1/15/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0253,1/15/2008 15:00:00,1/15/2008 15:00:00,0,1/15/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0255,1/15/2008 15:00:00,1/15/2008 15:00:00,0,1/15/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0256,1/15/2008 15:00:00,1/15/2008 15:00:00,0,1/15/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0262,1/15/2008 15:00:00,1/15/2008 15:00:00,0,1/15/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0267,1/15/2008 15:00:00,1/15/2008 15:00:00,0,1/15/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0277,1/15/2008 15:00:00,1/15/2008 15:00:00,0,1/15/2008 16:00:00,1,8.5,3,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2008-0279,1/15/2008 15:00:00,1/15/2008 16:00:00,1,1/15/2008 16:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0280,1/15/2008 16:00:00,1/15/2008 16:00:00,0,1/15/2008 16:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0281,1/15/2008 16:00:00,1/15/2008 16:00:00,0,1/15/2008 20:00:00,4,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0282,1/15/2008 16:00:00,1/15/2008 20:00:00,4,1/15/2008 21:00:00,1,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0286,1/15/2008 20:00:00,1/15/2008 21:00:00,1,1/15/2008 21:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0288,1/15/2008 21:00:00,1/15/2008 21:00:00,0,1/16/2008 17:00:00,20,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0290,1/15/2008 21:00:00,1/16/2008 17:00:00,20,1/16/2008 17:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0291,1/16/2008 17:00:00,1/16/2008 17:00:00,0,1/16/2008 20:00:00,3,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0295,1/16/2008 17:00:00,1/16/2008 20:00:00,3,1/16/2008 20:00:00,0,8.5,3,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2007-6681,1/16/2008 20:00:00,1/16/2008 20:00:00,0,1/16/2008 21:00:00,1,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2007-6682,1/16/2008 20:00:00,1/16/2008 21:00:00,1,1/16/2008 21:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2007-6689,1/16/2008 21:00:00,1/16/2008 21:00:00,0,1/17/2008 17:00:00,20,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0302,1/16/2008 21:00:00,1/17/2008 17:00:00,20,1/17/2008 17:00:00,0,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2008-0325,1/17/2008 17:00:00,1/17/2008 17:00:00,0,1/17/2008 17:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0326,1/17/2008 17:00:00,1/17/2008 17:00:00,0,1/17/2008 17:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0327,1/17/2008 17:00:00,1/17/2008 17:00:00,0,1/17/2008 17:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0328,1/17/2008 17:00:00,1/17/2008 17:00:00,0,1/17/2008 17:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0330,1/17/2008 17:00:00,1/17/2008 17:00:00,0,1/17/2008 17:00:00,0,7.8,3,1,LOW,NONE,NONE,COMPLETE
CVE-2008-0331,1/17/2008 17:00:00,1/17/2008 17:00:00,0,1/17/2008 19:00:00,2,7.8,3,1,LOW,NONE,NONE,COMPLETE
CVE-2008-0337,1/17/2008 17:00:00,1/17/2008 19:00:00,2,1/17/2008 19:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0350,1/17/2008 19:00:00,1/17/2008 19:00:00,0,1/18/2008 17:00:00,22,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0352,1/17/2008 19:00:00,1/18/2008 17:00:00,22,1/18/2008 17:00:00,0,7.8,3,1,LOW,NONE,NONE,COMPLETE
CVE-2008-0353,1/18/2008 17:00:00,1/18/2008 17:00:00,0,1/18/2008 17:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0355,1/18/2008 17:00:00,1/18/2008 17:00:00,0,1/18/2008 17:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0360,1/18/2008 17:00:00,1/18/2008 17:00:00,0,1/18/2008 18:00:00,1,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0363,1/18/2008 17:00:00,1/18/2008 18:00:00,1,1/18/2008 18:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0006,1/18/2008 18:00:00,1/18/2008 18:00:00,0,1/18/2008 18:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0365,1/18/2008 18:00:00,1/18/2008 18:00:00,0,1/18/2008 19:00:00,1,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2008-0366,1/18/2008 18:00:00,1/18/2008 19:00:00,1,1/22/2008 15:00:00,92,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2008-0368,1/18/2008 19:00:00,1/22/2008 15:00:00,92,1/22/2008 15:00:00,0,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2008-0373,1/22/2008 15:00:00,1/22/2008 15:00:00,0,1/22/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0382,1/22/2008 15:00:00,1/22/2008 15:00:00,0,1/22/2008 21:00:00,6,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0383,1/22/2008 15:00:00,1/22/2008 21:00:00,6,1/22/2008 21:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0390,1/22/2008 21:00:00,1/22/2008 21:00:00,0,1/23/2008 7:00:00,10,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0391,1/22/2008 21:00:00,1/23/2008 7:00:00,10,1/23/2008 7:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0394,1/23/2008 7:00:00,1/23/2008 7:00:00,0,1/23/2008 16:00:00,9,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0396,1/23/2008 7:00:00,1/23/2008 16:00:00,9,1/23/2008 16:00:00,0,7.8,3,1,LOW,COMPLETE,NONE,NONE
CVE-2008-0028,1/23/2008 16:00:00,1/23/2008 16:00:00,0,1/23/2008 17:00:00,1,7.1,3,1,MEDIUM,NONE,NONE,COMPLETE
CVE-2008-0421,1/23/2008 16:00:00,1/23/2008 17:00:00,1,1/23/2008 17:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0422,1/23/2008 17:00:00,1/23/2008 17:00:00,0,1/23/2008 17:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0424,1/23/2008 17:00:00,1/23/2008 17:00:00,0,1/23/2008 17:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0427,1/23/2008 17:00:00,1/23/2008 17:00:00,0,1/23/2008 17:00:00,0,7.8,3,1,LOW,COMPLETE,NONE,NONE
CVE-2008-0428,1/23/2008 17:00:00,1/23/2008 17:00:00,0,1/23/2008 17:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0429,1/23/2008 17:00:00,1/23/2008 17:00:00,0,1/23/2008 17:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0430,1/23/2008 17:00:00,1/23/2008 17:00:00,0,1/24/2008 19:00:00,26,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0433,1/23/2008 17:00:00,1/24/2008 19:00:00,26,1/24/2008 19:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2007-6415,1/24/2008 19:00:00,1/24/2008 19:00:00,0,1/24/2008 19:00:00,0,8.5,3,1,LOW,COMPLETE,COMPLETE,NONE
CVE-2008-0442,1/24/2008 19:00:00,1/24/2008 19:00:00,0,1/24/2008 19:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0446,1/24/2008 19:00:00,1/24/2008 19:00:00,0,1/24/2008 19:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0447,1/24/2008 19:00:00,1/24/2008 19:00:00,0,1/24/2008 19:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0448,1/24/2008 19:00:00,1/24/2008 19:00:00,0,1/24/2008 19:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0449,1/24/2008 19:00:00,1/24/2008 19:00:00,0,1/24/2008 19:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0450,1/24/2008 19:00:00,1/24/2008 19:00:00,0,1/24/2008 20:00:00,1,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0451,1/24/2008 19:00:00,1/24/2008 20:00:00,1,1/28/2008 19:00:00,95,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2007-5764,1/24/2008 20:00:00,1/28/2008 19:00:00,95,1/28/2008 21:00:00,2,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2008-0008,1/28/2008 19:00:00,1/28/2008 21:00:00,2,1/28/2008 21:00:00,0,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2008-0175,1/28/2008 21:00:00,1/28/2008 21:00:00,0,1/29/2008 15:00:00,18,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0387,1/28/2008 21:00:00,1/29/2008 15:00:00,18,1/29/2008 15:00:00,0,7.8,3,1,LOW,NONE,NONE,COMPLETE
CVE-2007-6694,1/29/2008 15:00:00,1/29/2008 15:00:00,0,1/29/2008 15:00:00,0,7.8,3,1,LOW,NONE,NONE,COMPLETE
CVE-2008-0468,1/29/2008 15:00:00,1/29/2008 15:00:00,0,1/30/2008 17:00:00,26,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0469,1/29/2008 15:00:00,1/30/2008 17:00:00,26,1/30/2008 17:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0487,1/30/2008 17:00:00,1/30/2008 17:00:00,0,1/30/2008 17:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0488,1/30/2008 17:00:00,1/30/2008 17:00:00,0,1/30/2008 17:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0490,1/30/2008 17:00:00,1/30/2008 17:00:00,0,1/30/2008 17:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0491,1/30/2008 17:00:00,1/30/2008 17:00:00,0,1/30/2008 17:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0495,1/30/2008 17:00:00,1/30/2008 17:00:00,0,1/30/2008 17:00:00,0,7.8,3,1,LOW,NONE,NONE,COMPLETE
CVE-2008-0498,1/30/2008 17:00:00,1/30/2008 17:00:00,0,1/31/2008 15:00:00,22,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0499,1/30/2008 17:00:00,1/31/2008 15:00:00,22,1/31/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0502,1/31/2008 15:00:00,1/31/2008 15:00:00,0,1/31/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0507,1/31/2008 15:00:00,1/31/2008 15:00:00,0,1/31/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0510,1/31/2008 15:00:00,1/31/2008 15:00:00,0,1/31/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0511,1/31/2008 15:00:00,1/31/2008 15:00:00,0,1/31/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0512,1/31/2008 15:00:00,1/31/2008 15:00:00,0,1/31/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0513,1/31/2008 15:00:00,1/31/2008 15:00:00,0,1/31/2008 15:00:00,0,7.8,3,1,LOW,COMPLETE,NONE,NONE
CVE-2008-0514,1/31/2008 15:00:00,1/31/2008 15:00:00,0,1/31/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0515,1/31/2008 15:00:00,1/31/2008 15:00:00,0,1/31/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0517,1/31/2008 15:00:00,1/31/2008 15:00:00,0,1/31/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0518,1/31/2008 15:00:00,1/31/2008 15:00:00,0,1/31/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0519,1/31/2008 15:00:00,1/31/2008 15:00:00,0,1/31/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0520,1/31/2008 15:00:00,1/31/2008 15:00:00,0,2/1/2008 15:00:00,24,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0524,1/31/2008 15:00:00,2/1/2008 15:00:00,24,2/1/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2007-6697,2/1/2008 15:00:00,2/1/2008 15:00:00,0,2/1/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0543,2/1/2008 15:00:00,2/1/2008 15:00:00,0,2/1/2008 15:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0545,2/1/2008 15:00:00,2/1/2008 15:00:00,0,2/4/2008 18:00:00,75,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0546,2/1/2008 15:00:00,2/4/2008 18:00:00,75,2/4/2008 18:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0557,2/4/2008 18:00:00,2/4/2008 18:00:00,0,2/4/2008 18:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0561,2/4/2008 18:00:00,2/4/2008 18:00:00,0,2/4/2008 19:00:00,1,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0562,2/4/2008 18:00:00,2/4/2008 19:00:00,1,2/4/2008 21:00:00,2,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2007-4130,2/4/2008 19:00:00,2/4/2008 21:00:00,2,2/4/2008 21:00:00,0,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2008-0567,2/4/2008 21:00:00,2/4/2008 21:00:00,0,2/4/2008 22:00:00,1,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0573,2/4/2008 21:00:00,2/4/2008 22:00:00,1,2/4/2008 22:00:00,0,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2008-0579,2/4/2008 22:00:00,2/4/2008 22:00:00,0,2/4/2008 22:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0581,2/4/2008 22:00:00,2/4/2008 22:00:00,0,2/4/2008 22:00:00,0,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2008-0584,2/4/2008 22:00:00,2/4/2008 22:00:00,0,2/4/2008 22:00:00,0,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2008-0586,2/4/2008 22:00:00,2/4/2008 22:00:00,0,2/4/2008 22:00:00,0,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2008-0587,2/4/2008 22:00:00,2/4/2008 22:00:00,0,2/5/2008 7:00:00,9,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2008-0588,2/4/2008 22:00:00,2/5/2008 7:00:00,9,2/6/2008 7:00:00,24,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2008-0486,2/5/2008 7:00:00,2/6/2008 7:00:00,24,2/6/2008 7:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0601,2/6/2008 7:00:00,2/6/2008 7:00:00,0,2/6/2008 7:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0603,2/6/2008 7:00:00,2/6/2008 7:00:00,0,2/6/2008 7:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0606,2/6/2008 7:00:00,2/6/2008 7:00:00,0,2/6/2008 7:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0607,2/6/2008 7:00:00,2/6/2008 7:00:00,0,2/6/2008 7:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0609,2/6/2008 7:00:00,2/6/2008 7:00:00,0,2/6/2008 7:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0611,2/6/2008 7:00:00,2/6/2008 7:00:00,0,2/6/2008 7:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0612,2/6/2008 7:00:00,2/6/2008 7:00:00,0,2/6/2008 7:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0614,2/6/2008 7:00:00,2/6/2008 7:00:00,0,2/6/2008 16:00:00,9,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0621,2/6/2008 7:00:00,2/6/2008 16:00:00,9,2/6/2008 16:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0212,2/6/2008 16:00:00,2/6/2008 16:00:00,0,2/6/2008 16:00:00,0,7.8,3,1,LOW,NONE,NONE,COMPLETE
CVE-2008-0628,2/6/2008 16:00:00,2/6/2008 16:00:00,0,2/6/2008 16:00:00,0,7.8,3,1,MEDIUM,NONE,PARTIAL,COMPLETE
CVE-2008-0634,2/6/2008 16:00:00,2/6/2008 16:00:00,0,2/7/2008 16:00:00,24,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0635,2/6/2008 16:00:00,2/7/2008 16:00:00,24,2/7/2008 16:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0645,2/7/2008 16:00:00,2/7/2008 16:00:00,0,2/7/2008 16:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0646,2/7/2008 16:00:00,2/7/2008 16:00:00,0,2/7/2008 16:00:00,0,7.8,3,1,LOW,NONE,NONE,COMPLETE
CVE-2008-0649,2/7/2008 16:00:00,2/7/2008 16:00:00,0,2/7/2008 16:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0650,2/7/2008 16:00:00,2/7/2008 16:00:00,0,2/7/2008 16:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0651,2/7/2008 16:00:00,2/7/2008 16:00:00,0,2/7/2008 16:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0652,2/7/2008 16:00:00,2/7/2008 16:00:00,0,2/7/2008 16:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0653,2/7/2008 16:00:00,2/7/2008 16:00:00,0,2/7/2008 17:00:00,1,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0654,2/7/2008 16:00:00,2/7/2008 17:00:00,1,2/7/2008 17:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0177,2/7/2008 17:00:00,2/7/2008 17:00:00,0,2/7/2008 21:00:00,4,7.8,3,1,LOW,NONE,NONE,COMPLETE
CVE-2008-0213,2/7/2008 17:00:00,2/7/2008 21:00:00,4,2/7/2008 21:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0007,2/7/2008 21:00:00,2/7/2008 21:00:00,0,2/7/2008 21:00:00,0,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2008-0214,2/7/2008 21:00:00,2/7/2008 21:00:00,0,2/11/2008 20:00:00,95,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2008-0662,2/7/2008 21:00:00,2/11/2008 20:00:00,95,2/11/2008 20:00:00,0,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2008-0670,2/11/2008 20:00:00,2/11/2008 20:00:00,0,2/11/2008 20:00:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
